name,policy,size,assoc,level,miss
188.ammp,2,18,16,1,0.02838342328829368
188.ammp,2,18,32,1,0.028327164519240083
188.ammp,2,18,4,1,0.02873729349736342
188.ammp,2,18,64,1,0.02830304402527488
188.ammp,2,18,8,1,0.028463744801800202
188.ammp,2,19,16,1,0.02159658913545291
188.ammp,2,19,32,1,0.021520248309257792
188.ammp,2,19,4,1,0.022302594382200235
188.ammp,2,19,64,1,0.021482682923027234
188.ammp,2,19,8,1,0.02179371508109429
188.ammp,2,20,16,1,0.014280174495872577
188.ammp,2,20,32,1,0.01417636101797633
188.ammp,2,20,4,1,0.015113777961503
188.ammp,2,20,64,1,0.014136950333376721
188.ammp,2,20,8,1,0.014540197718455636
188.ammp,2,21,16,1,0.009914199897704663
188.ammp,2,21,32,1,0.009905846363603126
188.ammp,2,21,4,1,0.010274697870567182
188.ammp,2,21,64,1,0.009906614566417608
188.ammp,2,21,8,1,0.0099531432141584
188.ammp,2,22,16,1,0.0056334635796583404
188.ammp,2,22,32,1,0.005625150335914207
188.ammp,2,22,4,1,0.0060805428445558805
188.ammp,2,22,64,1,0.005622629502552699
188.ammp,2,22,8,1,0.005652293949696546
188.ammp,2,23,16,1,0.0018164746473671414
188.ammp,2,23,32,1,0.00180338565325885
188.ammp,2,23,4,1,0.0028225060695509637
188.ammp,2,23,64,1,0.0018016195925926893
188.ammp,2,23,8,1,0.0019213222444367285
188.ammp,2,24,16,1,0.0004924408352855612
188.ammp,2,24,32,1,0.0004888496214290487
188.ammp,2,24,4,1,0.0006372175195533435
188.ammp,2,24,64,1,0.00048731590182391133
188.ammp,2,24,8,1,0.0005295858587872154
188.ammp,2,25,16,1,0.00045608550278900396
188.ammp,2,25,32,1,0.00045608550278900396
188.ammp,2,25,4,1,0.00045608550278900396
188.ammp,2,25,64,1,0.00045608550278900396
188.ammp,2,25,8,1,0.00045608550278900396
188.ammp,l,16,16,1,0.04237584673761852
188.ammp,l,16,32,1,0.04231202815450422
188.ammp,l,16,4,1,0.042668456801269045
188.ammp,l,16,64,1,0.04232289446389578
188.ammp,l,16,8,1,0.04237627650143081
188.ammp,l,17,16,1,0.03486578052421685
188.ammp,l,17,32,1,0.03479423827958841
188.ammp,l,17,4,1,0.03515653051636728
188.ammp,l,17,64,1,0.03478725596065049
188.ammp,l,17,8,1,0.035039304378491606
188.ammp,l,18,16,1,0.029359736542857114
188.ammp,l,18,32,1,0.02941343150216797
188.ammp,l,18,4,1,0.029230702644238563
188.ammp,l,18,64,1,0.029448560664787567
188.ammp,l,18,8,1,0.029264839321054132
188.ammp,l,19,16,1,0.022646755958147788
188.ammp,l,19,32,1,0.022586854940784974
188.ammp,l,19,4,1,0.023014330260782173
188.ammp,l,19,64,1,0.02258579664739719
188.ammp,l,19,8,1,0.02275192184904086
188.ammp,l,20,16,1,0.014601703635055004
188.ammp,l,20,32,1,0.014504790552369962
188.ammp,l,20,4,1,0.015483278143221244
188.ammp,l,20,64,1,0.014479096048442214
188.ammp,l,20,8,1,0.014911739278282293
188.ammp,l,21,16,1,0.00974287455393219
188.ammp,l,21,32,1,0.009732065994052904
188.ammp,l,21,4,1,0.010277844547480349
188.ammp,l,21,64,1,0.009728368682255231
188.ammp,l,21,8,1,0.009819614254665597
188.ammp,l,22,16,1,0.00755705685724068
188.ammp,l,22,32,1,0.007557583317910744
188.ammp,l,22,4,1,0.0065010653918772515
188.ammp,l,22,64,1,0.007556766766667378
188.ammp,l,22,8,1,0.007428805934567656
188.ammp,l,23,16,1,0.0022246656592993953
188.ammp,l,23,32,1,0.0022667825129045684
188.ammp,l,23,4,1,0.003382993289454296
188.ammp,l,23,64,1,0.0022744121635847655
188.ammp,l,23,8,1,0.002254605423885496
188.ammp,l,24,16,1,0.0005201968625004245
188.ammp,l,24,32,1,0.0005187517816815734
188.ammp,l,24,4,1,0.0006710990241053622
188.ammp,l,24,64,1,0.0005186107654306633
188.ammp,l,24,8,1,0.0005983897021241613
188.ammp,l,25,16,1,0.00045608550278900396
188.ammp,l,25,32,1,0.00045608550278900396
188.ammp,l,25,4,1,0.00045608550278900396
188.ammp,l,25,64,1,0.00045608550278900396
188.ammp,l,25,8,1,0.00045608550278900396
189.lucas,2,16,16,1,0.08641679435813855
189.lucas,2,16,32,1,0.08641449431783603
189.lucas,2,16,4,1,0.08642792285872077
189.lucas,2,16,64,1,0.08641929489167019
189.lucas,2,16,8,1,0.08642152059178662
189.lucas,2,17,16,1,0.08640375554004749
189.lucas,2,17,32,1,0.08639951814944119
189.lucas,2,17,4,1,0.08641029747642213
189.lucas,2,17,64,1,0.08639523345144375
189.lucas,2,17,8,1,0.08640690711339051
189.lucas,2,18,16,1,0.08639368807666654
189.lucas,2,18,32,1,0.08638932228028429
189.lucas,2,18,4,1,0.08639833771739562
189.lucas,2,18,64,1,0.08638256858701597
189.lucas,2,18,8,1,0.08639618861019817
189.lucas,2,19,16,1,0.08637783108970334
189.lucas,2,19,32,1,0.08637519989766285
189.lucas,2,19,4,1,0.08637971887988308
189.lucas,2,19,64,1,0.08636921438631731
189.lucas,2,19,8,1,0.0863794643210641
189.lucas,2,20,16,1,0.08633937468617318
189.lucas,2,20,32,1,0.08633818524319598
189.lucas,2,20,4,1,0.08633584915916688
189.lucas,2,20,64,1,0.08633457636507195
189.lucas,2,20,8,1,0.08634007979157445
189.lucas,2,21,16,1,0.08624339249501806
189.lucas,2,21,32,1,0.08624345331880666
189.lucas,2,21,4,1,0.08622580991464474
189.lucas,2,21,64,1,0.08624234947968008
189.lucas,2,21,8,1,0.08624095278527504
189.lucas,2,22,16,1,0.08599272639850307
189.lucas,2,22,32,1,0.08599817350668278
189.lucas,2,22,4,1,0.0859637314732007
189.lucas,2,22,64,1,0.0860010277192815
189.lucas,2,22,8,1,0.08598221064127275
189.lucas,2,23,16,1,0.08523622714860117
189.lucas,2,23,32,1,0.08527735304063132
189.lucas,2,23,4,1,0.08475986875262675
189.lucas,2,23,64,1,0.08530023630154511
189.lucas,2,23,8,1,0.08518804794982551
189.lucas,2,24,16,1,0.08221199629159613
189.lucas,2,24,32,1,0.08243683480528216
189.lucas,2,24,4,1,0.0802529409062089
189.lucas,2,24,64,1,0.08255184132587388
189.lucas,2,24,8,1,0.08140534895435403
189.lucas,2,25,16,1,0.06892860799927661
189.lucas,2,25,32,1,0.06994293928908457
189.lucas,2,25,4,1,0.06394578581986407
189.lucas,2,25,64,1,0.07031294165884697
189.lucas,2,25,8,1,0.06466810885876742
189.lucas,l,16,16,1,0.08640505761967027
189.lucas,l,16,32,1,0.08640242417489687
189.lucas,l,16,4,1,0.08641638210801578
189.lucas,l,16,64,1,0.08640251428421332
189.lucas,l,16,8,1,0.08640753562587279
189.lucas,l,17,16,1,0.0864021741215437
189.lucas,l,17,32,1,0.08639792997273867
189.lucas,l,17,4,1,0.08640426465768547
189.lucas,l,17,64,1,0.08639305956418426
189.lucas,l,17,8,1,0.08640146676340953
189.lucas,l,18,16,1,0.0863896421683577
189.lucas,l,18,32,1,0.08638390896309824
189.lucas,l,18,4,1,0.08639485949778046
189.lucas,l,18,64,1,0.08637607170529955
189.lucas,l,18,8,1,0.08639370384579692
189.lucas,l,19,16,1,0.08637344051325906
189.lucas,l,19,32,1,0.08637047141128186
189.lucas,l,19,4,1,0.0863766551631236
189.lucas,l,19,64,1,0.08636487336999708
189.lucas,l,19,8,1,0.08637667769045271
189.lucas,l,20,16,1,0.08632867871030996
189.lucas,l,20,32,1,0.08632699817155808
189.lucas,l,20,4,1,0.08632985914235553
189.lucas,l,20,64,1,0.08632272924269101
189.lucas,l,20,8,1,0.08633230110483145
189.lucas,l,21,16,1,0.08621098017388913
189.lucas,l,21,32,1,0.08620876348470433
189.lucas,l,21,4,1,0.08620893243967269
189.lucas,l,21,64,1,0.08620710997874738
189.lucas,l,21,8,1,0.08621555547443215
189.lucas,l,22,16,1,0.08593564439926163
189.lucas,l,22,32,1,0.0859393411339692
189.lucas,l,22,4,1,0.08592352694893132
189.lucas,l,22,64,1,0.08594169073439577
189.lucas,l,22,8,1,0.08593182376424394
189.lucas,l,23,16,1,0.08550790223224769
189.lucas,l,23,32,1,0.0855105176551578
189.lucas,l,23,4,1,0.08487005217205522
189.lucas,l,23,64,1,0.08550870195243122
189.lucas,l,23,8,1,0.08547595172136559
189.lucas,l,24,16,1,0.08277581929558776
189.lucas,l,24,32,1,0.08356688673201478
189.lucas,l,24,4,1,0.08024226295220896
189.lucas,l,24,64,1,0.08357391751143119
189.lucas,l,24,8,1,0.08196356941159506
189.lucas,l,25,16,1,0.07279407465464506
189.lucas,l,25,32,1,0.07399416630032536
189.lucas,l,25,4,1,0.06316202850173448
189.lucas,l,25,64,1,0.07475372250878799
189.lucas,l,25,8,1,0.06368881657666305
191.fma3d,2,16,16,1,0.02451961619395465
191.fma3d,2,16,32,1,0.02447633810991612
191.fma3d,2,16,4,1,0.024990348921611952
191.fma3d,2,16,64,1,0.024461462396843492
191.fma3d,2,16,8,1,0.024657172774907147
191.fma3d,2,17,16,1,0.02434766910010874
191.fma3d,2,17,32,1,0.024325286600673113
191.fma3d,2,17,4,1,0.024357394770416374
191.fma3d,2,17,64,1,0.024317757931825452
191.fma3d,2,17,8,1,0.02440902430472582
191.fma3d,2,18,16,1,0.023956938736372488
191.fma3d,2,18,32,1,0.02392554831212611
191.fma3d,2,18,4,1,0.023974441441728684
191.fma3d,2,18,64,1,0.02393850493129396
191.fma3d,2,18,8,1,0.023837752501293
191.fma3d,2,19,16,1,0.023252293188930146
191.fma3d,2,19,32,1,0.023296363418913408
191.fma3d,2,19,4,1,0.023390776493108043
191.fma3d,2,19,64,1,0.023301488296821042
191.fma3d,2,19,8,1,0.023201047692226504
191.fma3d,2,20,16,1,0.022610621055845576
191.fma3d,2,20,32,1,0.022671400751116066
191.fma3d,2,20,4,1,0.022782699444599454
191.fma3d,2,20,64,1,0.02268656093648929
191.fma3d,2,20,8,1,0.022647798303160584
191.fma3d,2,21,16,1,0.022418295898158996
191.fma3d,2,21,32,1,0.0224140725786194
191.fma3d,2,21,4,1,0.02252221253544195
191.fma3d,2,21,64,1,0.02243421868812266
191.fma3d,2,21,8,1,0.02243894202243676
191.fma3d,2,22,16,1,0.022342930432737634
191.fma3d,2,22,32,1,0.02233680661940522
191.fma3d,2,22,4,1,0.02241241060390939
191.fma3d,2,22,64,1,0.022334546158739726
191.fma3d,2,22,8,1,0.02236092330575024
191.fma3d,2,23,16,1,0.021702286776432135
191.fma3d,2,23,32,1,0.021692689118659767
191.fma3d,2,23,4,1,0.021805520680193664
191.fma3d,2,23,64,1,0.02168669660023532
191.fma3d,2,23,8,1,0.02173341242261411
191.fma3d,2,24,16,1,0.019248807278488152
191.fma3d,2,24,32,1,0.01921536318305633
191.fma3d,2,24,4,1,0.019373508993826474
191.fma3d,2,24,64,1,0.019199333168917827
191.fma3d,2,24,8,1,0.019311713951267705
191.fma3d,2,25,16,1,0.013793885701828391
191.fma3d,2,25,32,1,0.013855186200233818
191.fma3d,2,25,4,1,0.013378154599366811
191.fma3d,2,25,64,1,0.013882507576457459
191.fma3d,2,25,8,1,0.013686443796266528
191.fma3d,l,16,16,1,0.024346733623889474
191.fma3d,l,16,32,1,0.02434639882187416
191.fma3d,l,16,4,1,0.024701375393922607
191.fma3d,l,16,64,1,0.02434639882187416
191.fma3d,l,16,8,1,0.02435208717376182
191.fma3d,l,17,16,1,0.024340915071218085
191.fma3d,l,17,32,1,0.024341489486440437
191.fma3d,l,17,4,1,0.02434304095460291
191.fma3d,l,17,64,1,0.024341486204067737
191.fma3d,l,17,8,1,0.024341420556613754
191.fma3d,l,18,16,1,0.023882663018687248
191.fma3d,l,18,32,1,0.02348766885281478
191.fma3d,l,18,4,1,0.0239965985515723
191.fma3d,l,18,64,1,0.023719072845733418
191.fma3d,l,18,8,1,0.023516776933911
191.fma3d,l,19,16,1,0.02348077696427076
191.fma3d,l,19,32,1,0.02348242033886881
191.fma3d,l,19,4,1,0.02335268236968573
191.fma3d,l,19,64,1,0.02348250239818629
191.fma3d,l,19,8,1,0.02339927236777772
191.fma3d,l,20,16,1,0.022347511530901438
191.fma3d,l,20,32,1,0.02234750824852874
191.fma3d,l,20,4,1,0.022617142036274587
191.fma3d,l,20,64,1,0.022347495119037945
191.fma3d,l,20,8,1,0.022348227088149857
191.fma3d,l,21,16,1,0.022347117646177538
191.fma3d,l,21,32,1,0.02234708482245055
191.fma3d,l,21,4,1,0.022426014944623204
191.fma3d,l,21,64,1,0.022347074975332448
191.fma3d,l,21,8,1,0.022347491836665245
191.fma3d,l,22,16,1,0.022346280641139252
191.fma3d,l,22,32,1,0.02234621171131257
191.fma3d,l,22,4,1,0.02235272065637502
191.fma3d,l,22,64,1,0.022346182169958276
191.fma3d,l,22,8,1,0.02234660559603647
191.fma3d,l,23,16,1,0.022339281528420393
191.fma3d,l,23,32,1,0.022337495917672045
191.fma3d,l,23,4,1,0.022332260533216873
191.fma3d,l,23,64,1,0.02233742698784536
191.fma3d,l,23,8,1,0.022337843849178154
191.fma3d,l,24,16,1,0.020072813026763035
191.fma3d,l,24,32,1,0.02005051258664489
191.fma3d,l,24,4,1,0.019796466786847388
191.fma3d,l,24,64,1,0.020079758527394475
191.fma3d,l,24,8,1,0.019969388745384953
191.fma3d,l,25,16,1,0.014078446626485823
191.fma3d,l,25,32,1,0.014282360748048931
191.fma3d,l,25,4,1,0.013258740786446848
191.fma3d,l,25,64,1,0.014444494641648563
191.fma3d,l,25,8,1,0.013760565242434904
197.parser,2,16,16,1,0.016333298005834402
197.parser,2,16,32,1,0.01631922859912426
197.parser,2,16,4,1,0.016642005141047897
197.parser,2,16,64,1,0.01635905722462566
197.parser,2,16,8,1,0.016306261305444814
197.parser,2,17,16,1,0.008351352025928838
197.parser,2,17,32,1,0.007788786770108572
197.parser,2,17,4,1,0.009868967372244561
197.parser,2,17,64,1,0.007647692064246956
197.parser,2,17,8,1,0.009037927096993813
197.parser,2,18,16,1,0.005490755634157934
197.parser,2,18,32,1,0.0054619709511349234
197.parser,2,18,4,1,0.005974249626628201
197.parser,2,18,64,1,0.005458998240049531
197.parser,2,18,8,1,0.005551216442928739
197.parser,2,19,16,1,0.0039284540955936
197.parser,2,19,32,1,0.00391326546672421
197.parser,2,19,4,1,0.004072272004415935
197.parser,2,19,64,1,0.003906726928097059
197.parser,2,19,8,1,0.003973170228817172
197.parser,2,20,16,1,0.002855459375924062
197.parser,2,20,32,1,0.0028609899017275325
197.parser,2,20,4,1,0.002843001078818952
197.parser,2,20,64,1,0.0028670037604125124
197.parser,2,20,8,1,0.002843587066471756
197.parser,2,21,16,1,0.0018998389811436388
197.parser,2,21,32,1,0.0019079515595972981
197.parser,2,21,4,1,0.001880542735661771
197.parser,2,21,64,1,0.001911458930949847
197.parser,2,21,8,1,0.001886144549500862
197.parser,2,22,16,1,0.0011010422844042282
197.parser,2,22,32,1,0.0011092546661077571
197.parser,2,22,4,1,0.0010747583856707992
197.parser,2,22,64,1,0.0011146083975828874
197.parser,2,22,8,1,0.001084563342090099
197.parser,2,23,16,1,0.0007942043214847114
197.parser,2,23,32,1,0.000800094138987711
197.parser,2,23,4,1,0.0007714862502930401
197.parser,2,23,64,1,0.0008022655725527239
197.parser,2,23,8,1,0.0007841797979156992
197.parser,2,24,16,1,0.0005669851140287631
197.parser,2,24,32,1,0.0005689098909905277
197.parser,2,24,4,1,0.0005537996789603198
197.parser,2,24,64,1,0.0005701246391175079
197.parser,2,24,8,1,0.000563268155851489
197.parser,2,25,16,1,0.0004701346145949085
197.parser,2,25,32,1,0.0004701346145949085
197.parser,2,25,4,1,0.0004701702586127189
197.parser,2,25,64,1,0.0004701346145949085
197.parser,2,25,8,1,0.0004701346145949085
197.parser,l,16,16,1,0.0166534753859793
197.parser,l,16,32,1,0.016757801148828366
197.parser,l,16,4,1,0.016792870585071715
197.parser,l,16,64,1,0.016772446562866326
197.parser,l,16,8,1,0.016628205203112402
197.parser,l,17,16,1,0.009013928692682392
197.parser,l,17,32,1,0.008289204542235242
197.parser,l,17,4,1,0.010293363583185096
197.parser,l,17,64,1,0.008055215822916732
197.parser,l,17,8,1,0.009660605275971056
197.parser,l,18,16,1,0.005431146004532442
197.parser,l,18,32,1,0.005382966698538407
197.parser,l,18,4,1,0.006049785003411403
197.parser,l,18,64,1,0.005373656481086316
197.parser,l,18,8,1,0.0055207992638900095
197.parser,l,19,16,1,0.003839321238896065
197.parser,l,19,32,1,0.003801960605187859
197.parser,l,19,4,1,0.0040415211973704995
197.parser,l,19,64,1,0.0037824533471205535
197.parser,l,19,8,1,0.0039144559769190785
197.parser,l,20,16,1,0.0027403648424141045
197.parser,l,20,32,1,0.002743738192259686
197.parser,l,20,4,1,0.0027823449408305454
197.parser,l,20,64,1,0.002743819460620294
197.parser,l,20,8,1,0.0027421413402617775
197.parser,l,21,16,1,0.0018441986693415193
197.parser,l,21,32,1,0.001840577237131977
197.parser,l,21,4,1,0.0018534875003829237
197.parser,l,21,64,1,0.001834934076232226
197.parser,l,21,8,1,0.0018454276750756236
197.parser,l,22,16,1,0.0010178519983560523
197.parser,l,22,32,1,0.0010158060317337321
197.parser,l,22,4,1,0.0010366292669385998
197.parser,l,22,64,1,0.001014135040178778
197.parser,l,22,8,1,0.0010222918172145224
197.parser,l,23,16,1,0.0007304528569896449
197.parser,l,23,32,1,0.0007297741948905338
197.parser,l,23,4,1,0.0007330933658290434
197.parser,l,23,64,1,0.000728997155302266
197.parser,l,23,8,1,0.0007292766044018999
197.parser,l,24,16,1,0.0005445179767224774
197.parser,l,24,32,1,0.0005454432954248368
197.parser,l,24,4,1,0.0005345590381462364
197.parser,l,24,64,1,0.0005461419181739218
197.parser,l,24,8,1,0.0005470002261227974
197.parser,l,25,16,1,0.0004701346145949085
197.parser,l,25,32,1,0.0004701346145949085
197.parser,l,25,4,1,0.0004701816646984183
197.parser,l,25,64,1,0.0004701346145949085
197.parser,l,25,8,1,0.0004701346145949085
200.sixtrack,2,16,16,1,0.0021870974326208387
200.sixtrack,2,16,32,1,0.0021913807443202076
200.sixtrack,2,16,4,1,0.0021834439601358924
200.sixtrack,2,16,64,1,0.002194307167679824
200.sixtrack,2,16,8,1,0.0021823847771482944
200.sixtrack,2,17,16,1,0.002166985107095339
200.sixtrack,2,17,32,1,0.002168331869402705
200.sixtrack,2,17,4,1,0.002170379353151198
200.sixtrack,2,17,64,1,0.0021693525734672358
200.sixtrack,2,17,8,1,0.0021666104438970487
200.sixtrack,2,18,16,1,0.002162880013565967
200.sixtrack,2,18,32,1,0.0021628557110882404
200.sixtrack,2,18,4,1,0.002165069261767867
200.sixtrack,2,18,64,1,0.0021631655676792585
200.sixtrack,2,18,8,1,0.0021634490965860725
200.sixtrack,2,19,16,1,0.002144551894946918
200.sixtrack,2,19,32,1,0.0021427798392793305
200.sixtrack,2,19,4,1,0.0021523307130260085
200.sixtrack,2,19,64,1,0.002142150000064908
200.sixtrack,2,19,8,1,0.0021472798480717645
200.sixtrack,2,20,16,1,0.0016298618704074304
200.sixtrack,2,20,32,1,0.0016284077721567698
200.sixtrack,2,20,4,1,0.0016652280511195248
200.sixtrack,2,20,64,1,0.0016262894061815738
200.sixtrack,2,20,8,1,0.0016278366639301874
200.sixtrack,2,21,16,1,0.00006867070123035527
200.sixtrack,2,21,32,1,0.00005026562476517098
200.sixtrack,2,21,4,1,0.00037939813103374703
200.sixtrack,2,21,64,1,0.00005026562476517098
200.sixtrack,2,21,8,1,0.00011978286230301381
200.sixtrack,2,22,16,1,0.00005026562476517098
200.sixtrack,2,22,32,1,0.00005026562476517098
200.sixtrack,2,22,4,1,0.000050532952020167056
200.sixtrack,2,22,64,1,0.00005026562476517098
200.sixtrack,2,22,8,1,0.00005026562476517098
200.sixtrack,2,23,16,1,0.00005026562476517098
200.sixtrack,2,23,32,1,0.00005026562476517098
200.sixtrack,2,23,4,1,0.00005026562476517098
200.sixtrack,2,23,64,1,0.00005026562476517098
200.sixtrack,2,23,8,1,0.00005026562476517098
200.sixtrack,2,24,16,1,0.00005026562476517098
200.sixtrack,2,24,32,1,0.00005026562476517098
200.sixtrack,2,24,4,1,0.00005026562476517098
200.sixtrack,2,24,64,1,0.00005026562476517098
200.sixtrack,2,24,8,1,0.00005026562476517098
200.sixtrack,2,25,16,1,0.00005026562476517098
200.sixtrack,2,25,32,1,0.00005026562476517098
200.sixtrack,2,25,4,1,0.00005026562476517098
200.sixtrack,2,25,64,1,0.00005026562476517098
200.sixtrack,2,25,8,1,0.00005026562476517098
200.sixtrack,l,16,16,1,0.0021631777189181217
200.sixtrack,l,16,32,1,0.002163264802796643
200.sixtrack,l,16,4,1,0.002164054633322768
200.sixtrack,l,16,64,1,0.0021631777189181217
200.sixtrack,l,16,8,1,0.002163528079638685
200.sixtrack,l,17,16,1,0.002161869435533823
200.sixtrack,l,17,32,1,0.0021619565194123443
200.sixtrack,l,17,4,1,0.002162653190440516
200.sixtrack,l,17,64,1,0.0021619565194123443
200.sixtrack,l,17,8,1,0.0021623048549264303
200.sixtrack,l,18,16,1,0.0021616081838982584
200.sixtrack,l,18,32,1,0.0021616081838982584
200.sixtrack,l,18,4,1,0.0021617823516553013
200.sixtrack,l,18,64,1,0.0021616081838982584
200.sixtrack,l,18,8,1,0.00216169526777678
200.sixtrack,l,19,16,1,0.0021613469322626943
200.sixtrack,l,19,32,1,0.0021613469322626943
200.sixtrack,l,19,4,1,0.00216126187359065
200.sixtrack,l,19,64,1,0.0021613469322626943
200.sixtrack,l,19,8,1,0.0021613489574691712
200.sixtrack,l,20,16,1,0.00215507689300915
200.sixtrack,l,20,32,1,0.0021585723993888715
200.sixtrack,l,20,4,1,0.0019567848764093345
200.sixtrack,l,20,64,1,0.00215848531551035
200.sixtrack,l,20,8,1,0.0021015263833378908
200.sixtrack,l,21,16,1,0.0001284750485033407
200.sixtrack,l,21,32,1,0.00005026562476517098
200.sixtrack,l,21,4,1,0.0005470973785883299
200.sixtrack,l,21,64,1,0.00005026562476517098
200.sixtrack,l,21,8,1,0.00023515077448563792
200.sixtrack,l,22,16,1,0.00005026562476517098
200.sixtrack,l,22,32,1,0.00005026562476517098
200.sixtrack,l,22,4,1,0.00005060788465982504
200.sixtrack,l,22,64,1,0.00005026562476517098
200.sixtrack,l,22,8,1,0.00005026562476517098
200.sixtrack,l,23,16,1,0.00005026562476517098
200.sixtrack,l,23,32,1,0.00005026562476517098
200.sixtrack,l,23,4,1,0.00005026562476517098
200.sixtrack,l,23,64,1,0.00005026562476517098
200.sixtrack,l,23,8,1,0.00005026562476517098
200.sixtrack,l,24,16,1,0.00005026562476517098
200.sixtrack,l,24,32,1,0.00005026562476517098
200.sixtrack,l,24,4,1,0.00005026562476517098
200.sixtrack,l,24,64,1,0.00005026562476517098
200.sixtrack,l,24,8,1,0.00005026562476517098
200.sixtrack,l,25,16,1,0.00005026562476517098
200.sixtrack,l,25,32,1,0.00005026562476517098
200.sixtrack,l,25,4,1,0.00005026562476517098
200.sixtrack,l,25,64,1,0.00005026562476517098
200.sixtrack,l,25,8,1,0.00005026562476517098
252.eon,2,16,16,1,0.00000330186773462628
252.eon,2,16,32,1,0.0000019020734331637673
252.eon,2,16,4,1,0.00013980136807702112
252.eon,2,16,64,1,0.000001717835800838922
252.eon,2,16,8,1,0.000038153658059495505
252.eon,2,17,16,1,0.0000011373328699382917
252.eon,2,17,32,1,0.0000011373328699382917
252.eon,2,17,4,1,0.000001706513935165328
252.eon,2,17,64,1,0.0000011373328699382917
252.eon,2,17,8,1,0.0000011373328699382917
252.eon,2,18,16,1,0.0000011373328699382917
252.eon,2,18,32,1,0.0000011373328699382917
252.eon,2,18,4,1,0.0000011373328699382917
252.eon,2,18,64,1,0.0000011373328699382917
252.eon,2,18,8,1,0.0000011373328699382917
252.eon,2,19,16,1,0.0000011373328699382917
252.eon,2,19,32,1,0.0000011373328699382917
252.eon,2,19,4,1,0.0000011373328699382917
252.eon,2,19,64,1,0.0000011373328699382917
252.eon,2,19,8,1,0.0000011373328699382917
252.eon,2,20,16,1,0.0000011373328699382917
252.eon,2,20,32,1,0.0000011373328699382917
252.eon,2,20,4,1,0.0000011373328699382917
252.eon,2,20,64,1,0.0000011373328699382917
252.eon,2,20,8,1,0.0000011373328699382917
252.eon,2,21,16,1,0.0000011373328699382917
252.eon,2,21,32,1,0.0000011373328699382917
252.eon,2,21,4,1,0.0000011373328699382917
252.eon,2,21,64,1,0.0000011373328699382917
252.eon,2,21,8,1,0.0000011373328699382917
252.eon,2,22,16,1,0.0000011373328699382917
252.eon,2,22,32,1,0.0000011373328699382917
252.eon,2,22,4,1,0.0000011373328699382917
252.eon,2,22,64,1,0.0000011373328699382917
252.eon,2,22,8,1,0.0000011373328699382917
252.eon,2,23,16,1,0.0000011373328699382917
252.eon,2,23,32,1,0.0000011373328699382917
252.eon,2,23,4,1,0.0000011373328699382917
252.eon,2,23,64,1,0.0000011373328699382917
252.eon,2,23,8,1,0.0000011373328699382917
252.eon,2,24,16,1,0.0000011373328699382917
252.eon,2,24,32,1,0.0000011373328699382917
252.eon,2,24,4,1,0.0000011373328699382917
252.eon,2,24,64,1,0.0000011373328699382917
252.eon,2,24,8,1,0.0000011373328699382917
252.eon,2,25,16,1,0.0000011373328699382917
252.eon,2,25,32,1,0.0000011373328699382917
252.eon,2,25,4,1,0.0000011373328699382917
252.eon,2,25,64,1,0.0000011373328699382917
252.eon,2,25,8,1,0.0000011373328699382917
252.eon,l,16,16,1,0.000002730628148367681
252.eon,l,16,32,1,0.0000012124688875903235
252.eon,l,16,4,1,0.0001283786348728807
252.eon,l,16,64,1,0.0000011712984669590732
252.eon,l,16,8,1,0.00003855506966065019
252.eon,l,17,16,1,0.0000011373328699382917
252.eon,l,17,32,1,0.0000011373328699382917
252.eon,l,17,4,1,0.0000016005001020398583
252.eon,l,17,64,1,0.0000011373328699382917
252.eon,l,17,8,1,0.0000011373328699382917
252.eon,l,18,16,1,0.0000011373328699382917
252.eon,l,18,32,1,0.0000011373328699382917
252.eon,l,18,4,1,0.0000011373328699382917
252.eon,l,18,64,1,0.0000011373328699382917
252.eon,l,18,8,1,0.0000011373328699382917
252.eon,l,19,16,1,0.0000011373328699382917
252.eon,l,19,32,1,0.0000011373328699382917
252.eon,l,19,4,1,0.0000011373328699382917
252.eon,l,19,64,1,0.0000011373328699382917
252.eon,l,19,8,1,0.0000011373328699382917
252.eon,l,20,16,1,0.0000011373328699382917
252.eon,l,20,32,1,0.0000011373328699382917
252.eon,l,20,4,1,0.0000011373328699382917
252.eon,l,20,64,1,0.0000011373328699382917
252.eon,l,20,8,1,0.0000011373328699382917
252.eon,l,21,16,1,0.0000011373328699382917
252.eon,l,21,32,1,0.0000011373328699382917
252.eon,l,21,4,1,0.0000011373328699382917
252.eon,l,21,64,1,0.0000011373328699382917
252.eon,l,21,8,1,0.0000011373328699382917
252.eon,l,22,16,1,0.0000011373328699382917
252.eon,l,22,32,1,0.0000011373328699382917
252.eon,l,22,4,1,0.0000011373328699382917
252.eon,l,22,64,1,0.0000011373328699382917
252.eon,l,22,8,1,0.0000011373328699382917
252.eon,l,23,16,1,0.0000011373328699382917
252.eon,l,23,32,1,0.0000011373328699382917
252.eon,l,23,4,1,0.0000011373328699382917
252.eon,l,23,64,1,0.0000011373328699382917
252.eon,l,23,8,1,0.0000011373328699382917
252.eon,l,24,16,1,0.0000011373328699382917
252.eon,l,24,32,1,0.0000011373328699382917
252.eon,l,24,4,1,0.0000011373328699382917
252.eon,l,24,64,1,0.0000011373328699382917
252.eon,l,24,8,1,0.0000011373328699382917
252.eon,l,25,16,1,0.0000011373328699382917
252.eon,l,25,32,1,0.0000011373328699382917
252.eon,l,25,4,1,0.0000011373328699382917
