"name","policy","size","assoc","level","miss","miss_ratio"
"173.applu","l",16,32,1,0.05510078878335337,1.0
"173.applu","l",16,4,1,0.05520960852997291,1.0
"173.applu","l",16,64,1,0.05510077176840659,1.0
"173.applu","l",16,8,1,0.05510165392795557,1.0
"173.applu","l",17,16,1,0.05509814623123261,1.0
"173.applu","l",17,32,1,0.055098135760496124,1.0
"173.applu","l",17,4,1,0.055098046759235984,1.0
"173.applu","l",17,64,1,0.055098044141551866,1.0
"173.applu","l",17,8,1,0.05509798000829089,1.0
"173.applu","l",18,16,1,0.055092032629966585,1.0
"173.applu","l",18,32,1,0.05509240826763803,1.0
"173.applu","l",18,4,1,0.05508615592911356,1.0
"173.applu","l",18,64,1,0.05509246847437283,1.0
"173.applu","l",18,8,1,0.055089892673197166,1.0
"173.applu","l",19,16,1,0.05506787271436617,1.0
"173.applu","l",19,32,1,0.055067959097942175,1.0
"173.applu","l",19,4,1,0.05506788318510265,1.0
"173.applu","l",19,64,1,0.05506813710046245,1.0
"173.applu","l",19,8,1,0.0550676044017437,1.0
"173.applu","l",20,16,1,0.05503936875196593,1.0
"173.applu","l",20,32,1,0.055040281014882314,1.0
"173.applu","l",20,4,1,0.05502978541039671,1.0
"173.applu","l",20,64,1,0.05504086083191525,1.0
"173.applu","l",20,8,1,0.05503407972119821,1.0
"173.applu","l",21,16,1,0.05490348738689717,1.0
"173.applu","l",21,32,1,0.05490440488518179,1.0
"173.applu","l",21,4,1,0.05474870110710212,1.0
"173.applu","l",21,64,1,0.05491007217130508,1.0
"173.applu","l",21,8,1,0.054702904723394515,1.0
"173.applu","l",22,16,1,0.05277078160249612,1.0
"173.applu","l",22,32,1,0.052769788191371965,1.0
"173.applu","l",22,4,1,0.052828245004333745,1.0
"173.applu","l",22,64,1,0.052773422845774826,1.0
"173.applu","l",22,8,1,0.052764563293865224,1.0
"173.applu","l",23,16,1,0.05164330709489801,1.0
"173.applu","l",23,32,1,0.05164996517446133,1.0
"173.applu","l",23,4,1,0.05157710324577832,1.0
"173.applu","l",23,64,1,0.051673503390082864,1.0
"173.applu","l",23,8,1,0.05163513337622828,1.0
"173.applu","l",24,16,1,0.04070960045049087,1.0
"173.applu","l",24,32,1,0.040660158941643924,1.0
"173.applu","l",24,4,1,0.040598509862895836,1.0
"173.applu","l",24,64,1,0.04088158360612285,1.0
"173.applu","l",24,8,1,0.04067460332262698,1.0
"173.applu","l",25,16,1,0.038526010813291864,1.0
"173.applu","l",25,32,1,0.038521610486283435,1.0
"173.applu","l",25,4,1,0.03842183614714613,1.0
"173.applu","l",25,64,1,0.03852518231626738,1.0
"173.applu","l",25,8,1,0.038550208685312046,1.0
"176.gcc","2",16,16,1,0.027072136005634514,1.00740564954211
"176.gcc","2",16,32,1,0.027037643654499746,1.0089175641304018
"176.gcc","2",16,4,1,0.027288817740274203,1.0025666884467013
"176.gcc","2",16,64,1,0.027025608605331864,1.0098579878152354
"176.gcc","2",16,8,1,0.02713328794790671,1.005418382804888
"176.gcc","2",17,16,1,0.02588824273106896,1.0030247201827158
"176.gcc","2",17,32,1,0.025880404214511116,1.003051187627978
"176.gcc","2",17,4,1,0.025996418097274213,1.0017988601229677
"176.gcc","2",17,64,1,0.02587474551553215,1.00302954825823
"176.gcc","2",17,8,1,0.025909436468004428,1.0026314827090939
"176.gcc","2",18,16,1,0.023916619797790393,0.9509423388925702
"176.gcc","2",18,32,1,0.0238277740023429,0.9473503523121322
"176.gcc","2",18,4,1,0.024507981664468274,0.9732150980385285
"176.gcc","2",18,64,1,0.023783386123695575,0.9455137955845342
"176.gcc","2",18,8,1,0.024102218983969314,0.9580318653452604
"176.gcc","2",19,16,1,0.006550603194332887,0.38163445176081395
"176.gcc","2",19,32,1,0.006697040499378631,0.28002421119064724
"176.gcc","2",19,4,1,0.0059498715660021425,0.7767754208988695
"176.gcc","2",19,64,1,0.006788688780366573,0.27786742955655064
"176.gcc","2",19,8,1,0.006240208492336531,0.5560512595382812
"176.gcc","2",20,16,1,0.0023997709587380654,1.0386102726811062
"176.gcc","2",20,32,1,0.0024029620121127763,1.0407208062219337
"176.gcc","2",20,4,1,0.0024053106887998756,1.02372758299366
"176.gcc","2",20,64,1,0.0024039799638958695,1.0419145690947105
"176.gcc","2",20,8,1,0.0023990043767638035,1.034926111473499
"176.gcc","2",21,16,1,0.0021573938568459666,0.9619510859567842
"176.gcc","2",21,32,1,0.0021579013935973863,0.9615402209122323
"176.gcc","2",21,4,1,0.002158588343151293,0.9762395905289869
"176.gcc","2",21,64,1,0.002158447307418857,0.961723447322129
"176.gcc","2",21,8,1,0.0021558434232159204,0.965113916765275
"176.gcc","2",22,16,1,0.0013744248736727355,0.8472434313480803
"176.gcc","2",22,32,1,0.0013528771082660504,0.8413343555994428
"176.gcc","2",22,4,1,0.0014825858484767182,0.9186318518426045
"176.gcc","2",22,64,1,0.001342560392409686,0.8429171302400863
"176.gcc","2",22,8,1,0.0014133766403473874,0.871492268274517
"176.gcc","2",23,16,1,0.0005988425170575019,1.0502875739127215
"176.gcc","2",23,32,1,0.0005926820378876224,1.0730327027397903
"176.gcc","2",23,4,1,0.0006674338543590173,0.976791240515145
"176.gcc","2",23,64,1,0.0005895447124109822,1.0853570867136153
"176.gcc","2",23,8,1,0.0006162906519560271,1.0151798188220271
"176.gcc","2",24,16,1,0.00032764615441087245,1.0404762702724113
"176.gcc","2",24,32,1,0.0003247227810997647,1.035464399457877
"176.gcc","2",24,4,1,0.00035351421847850875,1.0285223003187753
"176.gcc","2",24,64,1,0.0003226561758775375,1.0333828052741392
"176.gcc","2",24,8,1,0.0003344820700136433,1.0453395141316797
"176.gcc","2",25,16,1,0.00030912442097768053,1.0000186224941106
"176.gcc","2",25,32,1,0.00030911866441717296,1.0
"176.gcc","2",25,4,1,0.00031186838148630156,1.0046018147653661
"176.gcc","2",25,64,1,0.00030911866441717296,1.0
"176.gcc","2",25,8,1,0.00030934317027696924,1.0005089042732445
"176.gcc","l",16,16,1,0.02687312307404614,1.0
"176.gcc","l",16,32,1,0.026798664842160633,1.0
"176.gcc","l",16,4,1,0.027218955162527262,1.0
"176.gcc","l",16,64,1,0.026761791193829224,1.0
"176.gcc","l",16,8,1,0.026987061716746245,1.0
"176.gcc","l",17,16,1,0.025810174176318437,1.0
"176.gcc","l",17,32,1,0.025801678452435976,1.0
"176.gcc","l",17,4,1,0.02594973814811811,1.0
"176.gcc","l",17,64,1,0.025796593490654267,1.0
"176.gcc","l",17,8,1,0.02584143517815494,1.0
"176.gcc","l",18,16,1,0.025150441640491832,1.0
"176.gcc","l",18,32,1,0.025152018938070914,1.0
"176.gcc","l",18,4,1,0.025182492250544627,1.0
"176.gcc","l",18,64,1,0.025153928197305934,1.0
"176.gcc","l",18,8,1,0.025158055651189882,1.0
"176.gcc","l",19,16,1,0.01716460126728396,1.0
"176.gcc","l",19,32,1,0.02391593380766324,1.0
"176.gcc","l",19,4,1,0.0076597062753569955,1.0
"176.gcc","l",19,64,1,0.024431394464621704,1.0
"176.gcc","l",19,8,1,0.011222361941088142,1.0
"176.gcc","l",20,16,1,0.002310559621698339,1.0
"176.gcc","l",20,32,1,0.0023089401093422017,1.0
"176.gcc","l",20,4,1,0.002349561278564057,1.0
"176.gcc","l",20,64,1,0.00230727166622175,1.0
"176.gcc","l",20,8,1,0.002318044109784966,1.0
"176.gcc","l",21,16,1,0.002242727190957075,1.0
"176.gcc","l",21,32,1,0.0022442133429947863,1.0
"176.gcc","l",21,4,1,0.0022111255926238727,1.0
"176.gcc","l",21,64,1,0.0022443534193004712,1.0
"176.gcc","l",21,8,1,0.002233770942234006,1.0
"176.gcc","l",22,16,1,0.001622231371550249,1.0
"176.gcc","l",22,32,1,0.0016080136265232367,1.0
"176.gcc","l",22,4,1,0.001613906425629513,1.0
"176.gcc","l",22,64,1,0.0015927549034711007,1.0
"176.gcc","l",22,8,1,0.001621789075817915,1.0
"176.gcc","l",23,16,1,0.0005701700485959148,1.0
"176.gcc","l",23,32,1,0.0005523429401306395,1.0
"176.gcc","l",23,4,1,0.0006832922191306944,1.0
"176.gcc","l",23,64,1,0.0005431804146560484,1.0
"176.gcc","l",23,8,1,0.0006070753580101162,1.0
"176.gcc","l",24,16,1,0.0003149001700203024,1.0
"176.gcc","l",24,32,1,0.00031360110619908815,1.0
"176.gcc","l",24,4,1,0.00034371079593407185,1.0
"176.gcc","l",24,64,1,0.0003122329636517827,1.0
"176.gcc","l",24,8,1,0.0003199745781077488,1.0
"176.gcc","l",25,16,1,0.00030911866441717296,1.0
"176.gcc","l",25,32,1,0.00030911866441717296,1.0
"176.gcc","l",25,4,1,0.0003104397950536664,1.0
"176.gcc","l",25,64,1,0.00030911866441717296,1.0
"176.gcc","l",25,8,1,0.00030918582428976157,1.0
"177.mesa","2",16,16,1,0.0032361681551577063,0.9679459095039424
"177.mesa","2",16,32,1,0.0032375858886641543,0.9635984280600232
"177.mesa","2",16,4,1,0.003274037973115197,0.9945553589446201
"177.mesa","2",16,64,1,0.003238249675411874,0.962842637858402
"177.mesa","2",16,8,1,0.003231218501219987,0.9769007992990283
"177.mesa","2",17,16,1,0.002056293744420508,1.054483296524219
"177.mesa","2",17,32,1,0.0020409012092076437,1.0759228682018356
"177.mesa","2",17,4,1,0.0021225064725055236,1.0002376875098908
"177.mesa","2",17,64,1,0.0020420981160204606,1.084766774067714
"177.mesa","2",17,8,1,0.002057627851250078,1.0400439869624227
"177.mesa","2",18,16,1,0.00163419985288003,1.042961407535029
"177.mesa","2",18,32,1,0.001640274546955124,1.046866269595718
"177.mesa","2",18,4,1,0.0016534274552278485,1.0275103755666875
"177.mesa","2",18,64,1,0.0016408298803562672,1.0472102181088558
"177.mesa","2",18,8,1,0.0016307789991289877,1.0398711206207008
"177.mesa","2",19,16,1,0.001569539444984563,1.0092050054527644
"177.mesa","2",19,32,1,0.0015711793118514685,1.010298476863926
"177.mesa","2",19,4,1,0.0015737573654995994,1.0091809536896843
"177.mesa","2",19,64,1,0.0015727865120477183,1.011359979431043
"177.mesa","2",19,8,1,0.0015689226982425876,1.0085203458534708
"177.mesa","2",20,16,1,0.0015415989882395138,0.9966269298218938
"177.mesa","2",20,32,1,0.001541690454917349,0.9965177011929174
"177.mesa","2",20,4,1,0.0015443364552404435,0.9992120538846927
"177.mesa","2",20,64,1,0.0015419975216215108,0.996679985574702
"177.mesa","2",20,8,1,0.001541957014949898,0.9972770856872908
"177.mesa","2",21,16,1,0.0014735582332646173,0.9898037460284024
"177.mesa","2",21,32,1,0.0014734994332574374,0.9918779993526323
"177.mesa","2",21,4,1,0.0014713303663259133,0.9947199413424971
"177.mesa","2",21,64,1,0.0014731492465480107,0.9914844256362497
"177.mesa","2",21,8,1,0.001473222419890279,0.9904292223644344
"177.mesa","2",22,16,1,0.0012505180460299235,0.9697826111188237
"177.mesa","2",22,32,1,0.0012483855657695335,0.9738226992933291
"177.mesa","2",22,4,1,0.0012559550866938225,0.9776049649667569
"177.mesa","2",22,64,1,0.0012472827389682043,0.9745866021947146
"177.mesa","2",22,8,1,0.0012515137261515027,0.9783110747938
"177.mesa","2",23,16,1,0.0001962848773010254,0.7376789958553498
"177.mesa","2",23,32,1,0.00019641031731634247,0.551368204827232
"177.mesa","2",23,4,1,0.0003792221529722197,0.7922954704289333
"177.mesa","2",23,64,1,0.000196270503965937,0.38441969918385
"177.mesa","2",23,8,1,0.0002916506489458219,0.6571800398073231
"177.mesa","2",24,16,1,0.00017257540773927445,1.0
"177.mesa","2",24,32,1,0.00017257540773927445,1.0
"177.mesa","2",24,4,1,0.00017261460774406105,0.9998864651296568
"177.mesa","2",24,64,1,0.00017257540773927445,1.0
"177.mesa","2",24,8,1,0.00017257540773927445,1.0
"177.mesa","2",25,16,1,0.00017257540773927445,1.0
"177.mesa","2",25,32,1,0.00017257540773927445,1.0
"177.mesa","2",25,4,1,0.00017257540773927445,1.0
"177.mesa","2",25,64,1,0.00017257540773927445,1.0
"177.mesa","2",25,8,1,0.00017257540773927445,1.0
"177.mesa","l",16,16,1,0.0033433357415769164,1.0
"177.mesa","l",16,32,1,0.003359891210265116,1.0
"177.mesa","l",16,4,1,0.003291961521970448,1.0
"177.mesa","l",16,64,1,0.0033632179840046707,1.0
"177.mesa","l",16,8,1,0.0033076219238826875,1.0
"177.mesa","l",17,16,1,0.001950048664780609,1.0
"177.mesa","l",17,32,1,0.0018968843116222204,1.0
"177.mesa","l",17,4,1,0.002122002099110603,1.0
"177.mesa","l",17,64,1,0.001882522736535243,1.0
"177.mesa","l",17,8,1,0.001978404641576396,1.0
"177.mesa","l",18,16,1,0.0015668842979936854,1.0
"177.mesa","l",18,32,1,0.0015668424846552464,1.0
"177.mesa","l",18,4,1,0.0016091588898223615,1.0
"177.mesa","l",18,64,1,0.001566858164657161,1.0
"177.mesa","l",18,8,1,0.001568251071493911,1.0
"177.mesa","l",19,16,1,0.0015552236032365034,1.0
"177.mesa","l",19,32,1,0.0015551634965624973,1.0
"177.mesa","l",19,4,1,0.0015594402170847135,1.0
"177.mesa","l",19,64,1,0.0015551203765572321,1.0
"177.mesa","l",19,8,1,0.0015556678699574181,1.0
"177.mesa","l",20,16,1,0.0015468165088766079,1.0
"177.mesa","l",20,32,1,0.0015470778422418518,1.0
"177.mesa","l",20,4,1,0.00154555426872248,1.0
"177.mesa","l",20,64,1,0.0015471340289153791,1.0
"177.mesa","l",20,8,1,0.0015461670954639768,1.0
"177.mesa","l",21,16,1,0.001488737781784808,1.0
"177.mesa","l",21,32,1,0.0014855651947307475,1.0
"177.mesa","l",21,4,1,0.0014791403139462265,1.0
"177.mesa","l",21,64,1,0.001485801701426293,1.0
"177.mesa","l",21,8,1,0.0014874585549619393,1.0
"177.mesa","l",22,16,1,0.001289482850787786,1.0
"177.mesa","l",22,32,1,0.0012819433832005,1.0
"177.mesa","l",22,4,1,0.0012847265835403473,1.0
"177.mesa","l",22,64,1,0.0012798069829396313,1.0
"177.mesa","l",22,8,1,0.0012792594895394455,1.0
"177.mesa","l",23,16,1,0.00026608440582401316,1.0
"177.mesa","l",23,32,1,0.00035622351016393206,1.0
"177.mesa","l",23,4,1,0.0004786372851114701,1.0
"177.mesa","l",23,64,1,0.0005105630756764886,1.0
"177.mesa","l",23,8,1,0.0004437910941898512,1.0
"177.mesa","l",24,16,1,0.00017257540773927445,1.0
"177.mesa","l",24,32,1,0.00017257540773927445,1.0
"177.mesa","l",24,4,1,0.00017263420774645433,1.0
"177.mesa","l",24,64,1,0.00017257540773927445,1.0
"177.mesa","l",24,8,1,0.00017257540773927445,1.0
"177.mesa","l",25,16,1,0.00017257540773927445,1.0
"177.mesa","l",25,32,1,0.00017257540773927445,1.0
"177.mesa","l",25,4,1,0.00017257540773927445,1.0
"177.mesa","l",25,64,1,0.00017257540773927445,1.0
"177.mesa","l",25,8,1,0.00017257540773927445,1.0
"178.galgel","2",16,16,1,0.030238411627697373,1.0353869686827741
"178.galgel","2",16,32,1,0.030389244249262,1.0414338963807737
"178.galgel","2",16,4,1,0.02984782295515201,1.0163983195015114
"178.galgel","2",16,64,1,0.03047741159506946,1.0460089319959252
"178.galgel","2",16,8,1,0.030056034325575458,1.0252205014077795
"178.galgel","2",17,16,1,0.029258003828380886,1.005387008616374
"178.galgel","2",17,32,1,0.029263187363120998,1.0068393250748655
"178.galgel","2",17,4,1,0.029186162557161617,1.00356579866374
"178.galgel","2",17,64,1,0.029295131895586714,1.0080982897536825
"178.galgel","2",17,8,1,0.02920274550630916,1.0033366167050477
"178.galgel","2",18,16,1,0.028614499130377835,0.9931834699335139
"178.galgel","2",18,32,1,0.028617385334153186,0.9932031980369148
"178.galgel","2",18,4,1,0.028429571257749153,0.9985443425872952
"178.galgel","2",18,64,1,0.028540186047361037,0.9936721797005286
"178.galgel","2",18,8,1,0.028582483109237583,0.9942535956596117
"178.galgel","2",19,16,1,0.025556843703385144,0.9472824391791707
"178.galgel","2",19,32,1,0.025578486596682923,0.9412594439434964
"178.galgel","2",19,4,1,0.02512565673373781,0.9686797799391876
"178.galgel","2",19,64,1,0.025557192665050677,0.9396399256734215
"178.galgel","2",19,8,1,0.025421119425596692,0.9582786712952294
"178.galgel","2",20,16,1,0.008503666288191892,0.6626460736972644
"178.galgel","2",20,32,1,0.008725174552079107,0.5772036718532637
"178.galgel","2",20,4,1,0.008734209993537035,0.810363545426512
"178.galgel","2",20,64,1,0.008812408910100244,0.5527593047888509
"178.galgel","2",20,8,1,0.008079406449939888,0.7333432241864131
"178.galgel","2",21,16,1,0.00020342284090195967,1.1678619874091336
"178.galgel","2",21,32,1,0.00020441156562097138,1.1735791304347827
"178.galgel","2",21,4,1,0.00023702615295141018,1.1470160543196557
"178.galgel","2",21,64,1,0.0002042528365300516,1.172684141692406
"178.galgel","2",21,8,1,0.00020770246799454463,1.1864972244140815
"178.galgel","2",22,16,1,0.00016604516917147796,1.0179541082000578
"178.galgel","2",22,32,1,0.00016597973885919043,1.0239880396187628
"178.galgel","2",22,4,1,0.00018096933873528576,1.0292394839847843
"178.galgel","2",22,64,1,0.00016590703851220427,1.0196674188095292
"178.galgel","2",22,8,1,0.00016513156814435196,1.0074588800591389
"178.galgel","2",23,16,1,0.00015237871561053063,1.0033108884350268
"178.galgel","2",23,32,1,0.00015200430882355193,1.0008456727087056
"178.galgel","2",23,4,1,0.00015363037325114227,1.0058466542382294
"178.galgel","2",23,64,1,0.00015188919994082385,1.0000877584886392
"178.galgel","2",23,8,1,0.00015353949781740956,1.0108006349560876
"178.galgel","2",24,16,1,0.0001518758715438764,1.0
"178.galgel","2",24,32,1,0.0001518758715438764,1.0
"178.galgel","2",24,4,1,0.00015188192990612525,1.0000239337513763
"178.galgel","2",24,64,1,0.0001518758715438764,1.0
"178.galgel","2",24,8,1,0.0001518758715438764,1.0
"178.galgel","2",25,16,1,0.0001518758715438764,1.0
"178.galgel","2",25,32,1,0.0001518758715438764,1.0
"178.galgel","2",25,4,1,0.0001518758715438764,1.0
"178.galgel","2",25,64,1,0.0001518758715438764,1.0
"178.galgel","2",25,8,1,0.0001518758715438764,1.0
"178.galgel","l",16,16,1,0.029204937421770792,1.0
"178.galgel","l",16,32,1,0.029180195070346502,1.0
"178.galgel","l",16,4,1,0.02936626555009532,1.0
"178.galgel","l",16,64,1,0.029136855970163158,1.0
"178.galgel","l",16,8,1,0.029316653621639516,1.0
"178.galgel","l",17,16,1,0.02910123522348484,1.0
"178.galgel","l",17,32,1,0.029064406439374104,1.0
"178.galgel","l",17,4,1,0.029082460358875666,1.0
"178.galgel","l",17,64,1,0.029059797237375184,1.0
"178.galgel","l",17,8,1,0.029105631171132604,1.0
"178.galgel","l",18,16,1,0.028810889424381335,1.0
"178.galgel","l",18,32,1,0.028813223105519592,1.0
"178.galgel","l",18,4,1,0.028471015302221063,1.0
"178.galgel","l",18,64,1,0.028721933279809077,1.0
"178.galgel","l",18,8,1,0.028747678896021773,1.0
"178.galgel","l",19,16,1,0.02697911694164878,1.0
"178.galgel","l",19,32,1,0.027174746305353825,1.0
"178.galgel","l",19,4,1,0.025938041914444796,1.0
"178.galgel","l",19,64,1,0.027198921594071623,1.0
"178.galgel","l",19,8,1,0.026527898603061862,1.0
"178.galgel","l",20,16,1,0.012832893192508172,1.0
"178.galgel","l",20,32,1,0.015116283865736069,1.0
"178.galgel","l",20,4,1,0.010778137840517036,1.0
"178.galgel","l",20,64,1,0.015942579046166406,1.0
"178.galgel","l",20,8,1,0.011017223836633054,1.0
"178.galgel","l",21,16,1,0.000174183973016578,1.0
"178.galgel","l",21,32,1,0.00017417791465432913,1.0
"178.galgel","l",21,4,1,0.00020664588961834585,1.0
"178.galgel","l",21,64,1,0.0001741754913094296,1.0
"178.galgel","l",21,8,1,0.00017505516550796207,1.0
"178.galgel","l",22,16,1,0.0001631165568603857,1.0
"178.galgel","l",22,32,1,0.00016209148196788092,1.0
"178.galgel","l",22,4,1,0.00017582821253091485,1.0
"178.galgel","l",22,64,1,0.0001627070115723637,1.0
"178.galgel","l",22,8,1,0.0001639089906425348,1.0
"178.galgel","l",23,16,1,0.0001518758715438764,1.0
"178.galgel","l",23,32,1,0.0001518758715438764,1.0
"178.galgel","l",23,4,1,0.00015273737065566232,1.0
"178.galgel","l",23,64,1,0.0001518758715438764,1.0
"178.galgel","l",23,8,1,0.000151898893320422,1.0
"178.galgel","l",24,16,1,0.0001518758715438764,1.0
"178.galgel","l",24,32,1,0.0001518758715438764,1.0
"178.galgel","l",24,4,1,0.00015187829488877593,1.0
"178.galgel","l",24,64,1,0.0001518758715438764,1.0
"178.galgel","l",24,8,1,0.0001518758715438764,1.0
"178.galgel","l",25,16,1,0.0001518758715438764,1.0
"178.galgel","l",25,32,1,0.0001518758715438764,1.0
"178.galgel","l",25,4,1,0.0001518758715438764,1.0
"178.galgel","l",25,64,1,0.0001518758715438764,1.0
"178.galgel","l",25,8,1,0.0001518758715438764,1.0
"179.art","2",16,16,1,0.3272937873841462,1.0001065500673285
"179.art","2",16,32,1,0.32729976307992764,1.0001248099082498
"179.art","2",16,4,1,0.3273050925565233,1.0001410951072276
"179.art","2",16,64,1,0.3273103678151827,1.0001572146332984
"179.art","2",16,8,1,0.3272960103195313,1.000113342656509
"179.art","2",17,16,1,0.3272610925032549,1.000006644826858
"179.art","2",17,32,1,0.32725866734962117,0.9999992343225115
"179.art","2",17,4,1,0.32726599409775925,1.0000216225531655
"179.art","2",17,64,1,0.32725899851863705,1.000000246270537
"179.art","2",17,8,1,0.3272647544119743,1.000017834464539
"179.art","2",18,16,1,0.32576448257203416,0.9954334770711472
"179.art","2",18,32,1,0.3256069267147234,0.9949520360815173
"179.art","2",18,4,1,0.3266218264014598,0.9980532493140649
"179.art","2",18,64,1,0.325525441552631,0.9947030431354756
"179.art","2",18,8,1,0.32606700253730564,0.9963578826372053
"179.art","2",19,16,1,0.29379231651308124,0.8977366251053344
"179.art","2",19,32,1,0.293080059880985,0.8955601935611197
"179.art","2",19,4,1,0.2992231352236125,0.9260868222202471
"179.art","2",19,64,1,0.2927045625735591,0.8944127922624555
"179.art","2",19,8,1,0.2953820142447458,0.9025942398091505
"179.art","2",20,16,1,0.17416674856994185,0.7342895867570166
"179.art","2",20,32,1,0.17379277962217754,0.7290739087175228
"179.art","2",20,4,1,0.17677242008961985,0.8179138370685914
"179.art","2",20,64,1,0.17367425628289754,0.7263963258731361
"179.art","2",20,8,1,0.17492567512232798,0.7482278582433515
"179.art","2",21,16,1,0.040053772938846835,0.9037906425277444
"179.art","2",21,32,1,0.04090523632021683,0.9130718056781779
"179.art","2",21,4,1,0.03956414247962525,0.9718134895925192
"179.art","2",21,64,1,0.04133418078996037,0.9216829189139878
"179.art","2",21,8,1,0.038776873134741804,0.9267326047518818
"179.art","2",22,16,1,7.038367331359418e-5,1.0
"179.art","2",22,32,1,7.038367331359418e-5,1.0
"179.art","2",22,4,1,7.076026816789118e-5,1.0002692849449002
"179.art","2",22,64,1,7.038367331359418e-5,1.0
"179.art","2",22,8,1,7.038367331359418e-5,1.0
"179.art","2",23,16,1,7.038367331359418e-5,1.0
"179.art","2",23,32,1,7.038367331359418e-5,1.0
"179.art","2",23,4,1,7.038367331359418e-5,1.0
"179.art","2",23,64,1,7.038367331359418e-5,1.0
"179.art","2",23,8,1,7.038367331359418e-5,1.0
"179.art","2",24,16,1,7.038367331359418e-5,1.0
"179.art","2",24,32,1,7.038367331359418e-5,1.0
"179.art","2",24,4,1,7.038367331359418e-5,1.0
"179.art","2",24,64,1,7.038367331359418e-5,1.0
"179.art","2",24,8,1,7.038367331359418e-5,1.0
"179.art","2",25,16,1,7.038367331359418e-5,1.0
"179.art","2",25,32,1,7.038367331359418e-5,1.0
"179.art","2",25,4,1,7.038367331359418e-5,1.0
"179.art","2",25,64,1,7.038367331359418e-5,1.0
"179.art","2",25,8,1,7.038367331359418e-5,1.0
"179.art","l",16,16,1,0.32725891792440753,1.0
"179.art","l",16,32,1,0.32725891792440753,1.0
"179.art","l",16,4,1,0.32725891792440753,1.0
"179.art","l",16,64,1,0.32725891792440753,1.0
"179.art","l",16,8,1,0.32725891792440753,1.0
"179.art","l",17,16,1,0.32725891792440753,1.0
"179.art","l",17,32,1,0.32725891792440753,1.0
"179.art","l",17,4,1,0.32725891792440753,1.0
"179.art","l",17,64,1,0.32725891792440753,1.0
"179.art","l",17,8,1,0.32725891792440753,1.0
"179.art","l",18,16,1,0.32725891792440753,1.0
"179.art","l",18,32,1,0.32725891792440753,1.0
"179.art","l",18,4,1,0.32725891792440753,1.0
"179.art","l",18,64,1,0.32725891792440753,1.0
"179.art","l",18,8,1,0.32725891792440753,1.0
"179.art","l",19,16,1,0.32725891792440753,1.0
"179.art","l",19,32,1,0.32725891792440753,1.0
"179.art","l",19,4,1,0.3231048407602215,1.0
"179.art","l",19,64,1,0.32725891792440753,1.0
"179.art","l",19,8,1,0.32725891792440753,1.0
"179.art","l",20,16,1,0.23719081914146126,1.0
"179.art","l",20,32,1,0.23837470734330307,1.0
"179.art","l",20,4,1,0.2161259683821628,1.0
"179.art","l",20,64,1,0.23909021851692222,1.0
"179.art","l",20,8,1,0.2337866375799064,1.0
"179.art","l",21,16,1,0.04431753445335906,1.0
"179.art","l",21,32,1,0.04479958319360736,1.0
"179.art","l",21,4,1,0.04071166216905928,1.0
"179.art","l",21,64,1,0.04484642162910444,1.0
"179.art","l",21,8,1,0.041842569189765054,1.0
"179.art","l",22,16,1,7.038367331359418e-5,1.0
"179.art","l",22,32,1,7.038367331359418e-5,1.0
"179.art","l",22,4,1,7.074121862273219e-5,1.0
"179.art","l",22,64,1,7.038367331359418e-5,1.0
"179.art","l",22,8,1,7.038367331359418e-5,1.0
"179.art","l",23,16,1,7.038367331359418e-5,1.0
"179.art","l",23,32,1,7.038367331359418e-5,1.0
"179.art","l",23,4,1,7.038367331359418e-5,1.0
"179.art","l",23,64,1,7.038367331359418e-5,1.0
"179.art","l",23,8,1,7.038367331359418e-5,1.0
"179.art","l",24,16,1,7.038367331359418e-5,1.0
"179.art","l",24,32,1,7.038367331359418e-5,1.0
"179.art","l",24,4,1,7.038367331359418e-5,1.0
"179.art","l",24,64,1,7.038367331359418e-5,1.0
"179.art","l",24,8,1,7.038367331359418e-5,1.0
"179.art","l",25,16,1,7.038367331359418e-5,1.0
"179.art","l",25,32,1,7.038367331359418e-5,1.0
"179.art","l",25,4,1,7.038367331359418e-5,1.0
"179.art","l",25,64,1,7.038367331359418e-5,1.0
"179.art","l",25,8,1,7.038367331359418e-5,1.0
"181.mcf","2",16,16,1,0.29677546964838636,1.0042391346918513
"181.mcf","2",16,32,1,0.2966768292920957,1.0064029266979706
"181.mcf","2",16,4,1,0.2973175261928683,1.0012970093332343
"181.mcf","2",16,64,1,0.2966460144666264,1.0081144277875054
"181.mcf","2",16,8,1,0.29689374301802446,1.002436835787212
"181.mcf","2",17,16,1,0.2835254198947204,1.0126889739563705
"181.mcf","2",17,32,1,0.2834496289849591,1.0137749143494192
"181.mcf","2",17,4,1,0.2844080799924483,1.0058024721806587
"181.mcf","2",17,64,1,0.28339696927232105,1.0138242694789636
"181.mcf","2",17,8,1,0.2838211184596186,1.0101735323511551
"181.mcf","2",18,16,1,0.2714443994358842,1.0097300328142078
"181.mcf","2",18,32,1,0.2713340730129042,1.0102995287539822
"181.mcf","2",18,4,1,0.2719246578057079,1.0059462983414909
"181.mcf","2",18,64,1,0.27133069990532666,1.0106585034189084
"181.mcf","2",18,8,1,0.2716094960677735,1.0085913632363934
"181.mcf","2",19,16,1,0.25933337385538835,1.008514320620488
"181.mcf","2",19,32,1,0.2593238864966047,1.0090132849123012
"181.mcf","2",19,4,1,0.25974809098074786,1.005510945101403
"181.mcf","2",19,64,1,0.259308721995013,1.009282182926854
